icao24,callsign,origin_country,time_position,last_contact,longitude,latitude,baro_altitude,on_ground,velocity,true_track,vertical_rate,sensors,geo_altitude,squawk,spi,position_source,epoch_time,date,time
471f6f,WZZ1837 ,Hungary,1659915688.0,1659915689,21.8984,43.3871,9418.32,False,229.53,324.67,-8.78,,9936.48,1340,False,0,1659915689,2022-08-07,19:41:29
c04829,ROU1799 ,Canada,1659915688.0,1659915689,-77.8387,44.5158,9144.0,False,193.34,235.84,-10.73,,9715.5,0636,False,0,1659915689,2022-08-07,19:41:29
acba1b,SWA2075 ,United States,1659915689.0,1659915689,-85.6284,38.4447,8061.96,False,218.74,352.98,-11.05,,8580.12,3740,False,0,1659915689,2022-08-07,19:41:29
c04826,ROU1689 ,Canada,1659915689.0,1659915689,-77.8069,35.4999,10668.0,False,233.35,27.86,0.0,,11300.46,,False,0,1659915689,2022-08-07,19:41:29
8014c8,IGO2105 ,India,1659915688.0,1659915689,77.1327,28.5309,754.38,False,103.77,122.04,6.18,,624.84,,False,0,1659915689,2022-08-07,19:41:29
aaf4ff,EDG74   ,United States,1659915689.0,1659915689,-79.8989,42.4812,13716.0,False,229.01,85.88,-0.33,,14409.42,2010,False,0,1659915689,2022-08-07,19:41:29
471f99,WZZ1236 ,Hungary,1659915688.0,1659915689,9.749,50.267,10675.62,False,242.64,114.55,0.33,,11087.1,0516,False,0,1659915689,2022-08-07,19:41:29
a4d7e4,AAL460  ,United States,1659915550.0,1659915554,-75.2209,39.8756,-15.24,False,72.24,255.57,-3.25,,7.62,1531,False,0,1659915689,2022-08-07,19:41:29
abad6c,SWA609  ,United States,1659915689.0,1659915689,-79.698,35.9645,11277.6,False,209.21,68.36,0.0,,11948.16,5645,False,0,1659915689,2022-08-07,19:41:29
471f92,WZZ372  ,Hungary,1659915689.0,1659915689,20.7348,45.976,11277.6,False,234.95,119.37,0.0,,11818.62,2221,False,0,1659915689,2022-08-07,19:41:29
471f97,WZZ1168 ,Hungary,1659915688.0,1659915689,15.124,52.5723,11277.6,False,248.3,137.35,0.0,,11567.16,0730,False,0,1659915689,2022-08-07,19:41:29
471f98,WZZ10ES ,Hungary,1659915679.0,1659915689,-7.9186,41.5349,4373.88,False,203.4,246.29,0.0,,4983.48,5766,False,0,1659915689,2022-08-07,19:41:29
a341d5,N309MA  ,United States,1659915638.0,1659915684,-71.2136,42.8659,198.12,False,34.79,203.53,0.0,,182.88,2630,True,0,1659915689,2022-08-07,19:41:29
471f96,WZZ2328 ,Hungary,1659915689.0,1659915689,25.6767,39.5135,10363.2,False,241.01,318.89,0.0,,10911.84,5563,False,0,1659915689,2022-08-07,19:41:29
8014ce,IGO1836 ,India,1659915689.0,1659915689,73.4754,28.2914,10668.0,False,234.71,100.23,0.0,,11384.28,,False,0,1659915689,2022-08-07,19:41:29
c04814,ROU1505 ,Canada,1659915689.0,1659915689,-76.4689,43.154,9761.22,False,241.41,268.05,0.0,,10386.06,3660,False,0,1659915689,2022-08-07,19:41:29
8014d9,IGO6247 ,India,1659915688.0,1659915689,77.7932,14.7272,9052.56,False,227.16,7.29,2.93,,9517.38,,False,0,1659915689,2022-08-07,19:41:29
7c2f97,JOP     ,Australia,1659915689.0,1659915689,150.5073,-30.8818,883.92,False,57.53,51.9,-1.3,,1043.94,,False,0,1659915689,2022-08-07,19:41:29
c04811,ROU1796 ,Canada,1659915650.0,1659915650,-71.362,46.9151,1882.14,False,150.4,38.75,-7.15,,1935.48,2262,False,0,1659915689,2022-08-07,19:41:29
344455,BAW2635 ,Spain,1659915689.0,1659915689,-0.0771,39.1012,6964.68,False,209.98,12.16,11.05,,7429.5,,False,0,1659915689,2022-08-07,19:41:29
471f7c,WZZ8338 ,Hungary,1659915689.0,1659915689,17.7667,46.0955,11269.98,False,239.34,73.9,0.0,,11795.76,1000,False,0,1659915689,2022-08-07,19:41:29
471f7d,WZZ41   ,Hungary,1659915689.0,1659915689,10.0198,50.1608,11277.6,False,241.57,116.29,0.0,,11711.94,2150,False,0,1659915689,2022-08-07,19:41:29
471f66,WUK1494 ,Hungary,1659915683.0,1659915684,16.5958,43.5472,10668.0,False,228.63,127.41,0.0,,11170.92,0553,False,0,1659915689,2022-08-07,19:41:29
471f67,WUK1028 ,Hungary,1659915689.0,1659915689,3.3369,51.988,9745.98,False,248.79,112.75,3.58,,10180.32,0506,False,0,1659915689,2022-08-07,19:41:29
a63a94,N500GP  ,United States,1659915689.0,1659915689,-122.3528,37.5033,701.04,False,50.28,13.61,-1.3,,716.28,5342,False,0,1659915689,2022-08-07,19:41:29
a5d1f7,SWA1086 ,United States,1659915679.0,1659915685,-93.0833,44.5769,1996.44,False,153.63,52.21,-4.55,,2072.64,,False,0,1659915689,2022-08-07,19:41:29
ad9bf5,N976WT  ,United States,1659915688.0,1659915689,-120.4262,37.1967,5715.0,False,192.08,315.65,-11.05,,6035.04,7346,False,0,1659915689,2022-08-07,19:41:29
a99a52,FFT553  ,United States,1659915689.0,1659915689,-110.6288,37.3807,10355.58,False,236.51,243.66,0.0,,11026.14,2713,False,0,1659915689,2022-08-07,19:41:29
471f78,WZZ1089 ,Hungary,1659915689.0,1659915689,-1.266,52.4166,3825.24,False,189.2,93.74,5.53,,4076.7,2240,False,0,1659915689,2022-08-07,19:41:29
aa2a7f,SKW3242 ,United States,1659915462.0,1659915513,-87.6091,34.7074,5303.52,False,194.56,268.18,7.8,,5676.9,,False,0,1659915689,2022-08-07,19:41:29
471f75,WZZ100  ,Hungary,1659915689.0,1659915689,12.1123,53.5273,10675.62,False,240.65,79.53,0.0,,10957.56,0512,False,0,1659915689,2022-08-07,19:41:29
471f76,WZZ140  ,Hungary,1659915689.0,1659915689,1.5875,52.3322,9624.06,False,247.48,93.81,6.83,,10050.78,0506,False,0,1659915689,2022-08-07,19:41:29
a03ce6,AAL1328 ,United States,1659915689.0,1659915689,-86.7104,36.124,8846.82,False,216.63,79.46,-0.33,,9418.32,,False,0,1659915689,2022-08-07,19:41:29
a35605,DAL2702 ,United States,1659915688.0,1659915688,-84.6687,33.5988,853.44,False,105.19,69.08,1.95,,937.26,,False,0,1659915689,2022-08-07,19:41:29
a16ff1,DAL323  ,United States,1659915689.0,1659915689,-86.052,42.7337,11894.82,False,246.24,97.08,0.0,,12633.96,4635,False,0,1659915689,2022-08-07,19:41:29
471f5c,WZZ81HX ,Hungary,1659915689.0,1659915689,17.7191,46.604,11277.6,False,236.3,128.19,-0.33,,11795.76,4633,False,0,1659915689,2022-08-07,19:41:29
471f5d,WZZ1175 ,Hungary,1659915688.0,1659915688,24.8687,44.2078,9601.2,False,223.08,119.88,-2.28,,10134.6,4723,False,0,1659915689,2022-08-07,19:41:29
471f5b,WZZ1AA  ,Hungary,1659915689.0,1659915689,4.3059,51.8949,10668.0,False,240.96,97.85,0.0,,11117.58,0522,False,0,1659915689,2022-08-07,19:41:29
471f46,,Hungary,1659915433.0,1659915434,19.8555,38.398,10363.2,False,232.78,280.44,0.0,,,,False,0,1659915689,2022-08-07,19:41:29
471f44,WZZ59FR ,Hungary,1659915689.0,1659915689,14.4794,47.4787,10668.0,False,217.86,193.38,0.0,,11125.2,1000,False,0,1659915689,2022-08-07,19:41:29
742834,TWI748  ,Jordan,1659915689.0,1659915689,16.4881,48.0675,1226.82,False,108.85,188.97,6.83,,1356.36,7107,False,0,1659915689,2022-08-07,19:41:29
471f41,WZZ6820 ,Hungary,1659915567.0,1659915567,14.0508,39.5705,9144.0,False,239.99,352.98,0.0,,9646.92,,False,0,1659915689,2022-08-07,19:41:29
471f2f,WZZ1125 ,Hungary,1659915689.0,1659915689,7.6072,52.527,11277.6,False,235.18,100.84,0.0,,11658.6,2016,False,0,1659915689,2022-08-07,19:41:29
e48c4c,TAM3310 ,Brazil,1659915649.0,1659915689,-45.637,-22.0904,8846.82,False,213.9,32.93,5.2,,9334.5,,False,0,1659915689,2022-08-07,19:41:29
a2491b,N2463S  ,United States,1659915684.0,1659915686,-121.2915,36.6521,1638.3,False,77.86,39.37,-0.98,,1676.4,,False,0,1659915689,2022-08-07,19:41:29
e48c4d,TAM3283 ,Brazil,1659915687.0,1659915689,-45.7511,-21.7335,10363.2,False,208.97,216.39,0.0,,10904.22,,False,0,1659915689,2022-08-07,19:41:29
471f58,WZZ424  ,Hungary,1659915423.0,1659915424,20.188,46.7391,6301.74,False,207.91,145.48,-11.05,,6682.74,0545,False,0,1659915689,2022-08-07,19:41:29
a964e3,N704RB  ,United States,1659915686.0,1659915686,-83.8759,33.6347,335.28,False,35.0,114.3,-4.23,,373.38,,False,0,1659915689,2022-08-07,19:41:29
a16fca,MXY211  ,United States,1659915689.0,1659915689,-71.9776,42.0228,3947.16,False,176.75,299.85,7.8,,4206.24,,False,0,1659915689,2022-08-07,19:41:29
c07c7a,ACA393  ,Canada,1659915689.0,1659915689,-99.2002,50.8184,10972.8,False,221.34,290.12,0.0,,11338.56,,False,0,1659915689,2022-08-07,19:41:29
471f52,WZZ2348 ,Hungary,1659915677.0,1659915678,18.09,49.9411,4831.08,False,189.3,47.2,-9.75,,5113.02,0444,False,0,1659915689,2022-08-07,19:41:29
a8dd4b,SCU28   ,United States,1659915676.0,1659915688,-95.9548,35.8014,746.76,False,50.86,172.44,-0.33,,754.38,3116,False,0,1659915689,2022-08-07,19:41:29
a831e3,SWQ9889 ,United States,1659915689.0,1659915689,-96.8175,29.3551,10561.32,False,234.7,255.66,-4.88,,11163.3,0750,False,0,1659915689,2022-08-07,19:41:29
471f3f,WZZ1286 ,Hungary,1659915689.0,1659915689,4.3409,39.825,10972.8,False,247.3,66.85,0.0,,11574.78,5553,False,0,1659915689,2022-08-07,19:41:29
471f3c,WZZ1834 ,Hungary,1659915688.0,1659915688,20.213,40.6905,10355.58,False,234.21,333.66,0.0,,10881.36,5515,False,0,1659915689,2022-08-07,19:41:29
a6191c,N492SF  ,United States,1659915689.0,1659915689,-122.1104,47.9527,647.7,False,47.02,37.0,1.3,,647.7,,False,0,1659915689,2022-08-07,19:41:29
344416,BAW2757 ,Spain,1659915683.0,1659915689,-3.8427,42.3082,10957.56,False,226.12,357.13,0.0,,11551.92,,False,0,1659915689,2022-08-07,19:41:29
a4c4ec,SWA1875 ,United States,1659915674.0,1659915674,-94.9093,29.3589,5234.94,False,185.17,97.34,2.6,,5539.74,,False,0,1659915689,2022-08-07,19:41:29
7c1c10,FTU     ,Australia,1659915689.0,1659915689,144.3222,-37.7988,1089.66,False,30.95,15.42,-0.33,,1173.48,1200,False,0,1659915689,2022-08-07,19:41:29
a1bff9,UCA4320 ,United States,1659914826.0,1659915688,-95.0916,30.4499,4518.66,False,226.95,70.95,0.33,,5021.58,,False,0,1659915689,2022-08-07,19:41:29
a48957,N3913X  ,United States,1659915689.0,1659915689,-96.3817,33.9585,2743.2,False,66.01,166.94,1.3,,2903.22,,False,0,1659915689,2022-08-07,19:41:29
471f31,WZZ3610 ,Hungary,1659915432.0,1659915432,21.6856,43.477,11285.22,False,238.72,83.44,0.0,,11849.1,1252,False,0,1659915689,2022-08-07,19:41:29
471f32,WZZ109Y ,Hungary,1659915688.0,1659915689,19.3556,50.4238,10652.76,False,238.42,146.62,0.33,,11087.1,1730,False,0,1659915689,2022-08-07,19:41:29
a0f679,N161MA  ,United States,1659915689.0,1659915689,-74.5736,40.517,236.22,False,60.27,50.19,0.33,,251.46,,False,0,1659915689,2022-08-07,19:41:29
7809f7,CSN6265 ,China,1659915571.0,1659915571,113.5857,23.5337,2186.94,False,140.66,86.86,5.53,,,,False,0,1659915689,2022-08-07,19:41:29
471f02,WUK1083 ,Hungary,1659915689.0,1659915689,14.9341,46.8917,10675.62,False,232.8,131.86,0.0,,11140.44,1153,False,0,1659915689,2022-08-07,19:41:29
471f00,WZZ4KC  ,Hungary,1659915688.0,1659915689,19.6561,48.0061,10058.4,False,246.23,113.78,0.0,,10530.84,1000,False,0,1659915689,2022-08-07,19:41:29
a831ad,EJA627  ,United States,1659915689.0,1659915689,-94.5147,30.1471,12496.8,False,219.63,106.19,0.0,,13182.6,2020,False,0,1659915689,2022-08-07,19:41:29
a76d90,EJA578  ,United States,1659915688.0,1659915688,-105.8404,41.1806,12496.8,False,233.3,72.28,0.33,,13228.32,,False,0,1659915689,2022-08-07,19:41:29
a08021,AAL938  ,United States,1659915688.0,1659915689,-75.4242,38.9195,5135.88,False,202.6,186.85,0.0,,5455.92,6620,False,0,1659915689,2022-08-07,19:41:29
c81ce6,MSY708  ,New Zealand,1659915689.0,1659915689,175.614,-40.3199,68.58,False,41.16,269.28,3.25,,91.44,,False,0,1659915689,2022-08-07,19:41:29
a88d4d,LXJ650  ,United States,1659915688.0,1659915689,-84.7428,27.9544,14935.2,False,247.08,127.9,-0.33,,15521.94,1446,False,0,1659915689,2022-08-07,19:41:29
c046f7,WJA171  ,Canada,1659915551.0,1659915551,-122.9321,49.1743,899.16,False,119.83,277.4,-3.25,,1341.12,,False,0,1659915689,2022-08-07,19:41:29
c07c59,CGVCI   ,Canada,1659915687.0,1659915689,-124.1964,49.3954,4023.36,False,95.17,359.69,6.5,,4236.72,,False,0,1659915689,2022-08-07,19:41:29
a8dd27,EJA670  ,United States,1659915687.0,1659915688,-88.4151,36.038,8519.16,False,217.02,240.46,-7.15,,9029.7,,False,0,1659915689,2022-08-07,19:41:29
c07e2c,ACA1077 ,Canada,1659915689.0,1659915689,-77.6017,39.0418,1287.78,False,141.86,6.45,10.08,,1379.22,3611,False,0,1659915689,2022-08-07,19:41:29
a4d97e,SKW3443 ,United States,1659915688.0,1659915689,-122.8839,45.4257,3329.94,False,156.74,196.59,7.8,,3528.06,1673,False,0,1659915689,2022-08-07,19:41:29
aa8114,UAL1877 ,United States,1659915689.0,1659915689,-113.5036,33.695,11582.4,False,247.17,292.78,-0.33,,12313.92,,False,0,1659915689,2022-08-07,19:41:29
e48c04,GLO1485 ,Brazil,1659915503.0,1659915504,-46.5879,-23.4659,1264.92,False,85.44,73.2,-4.88,,1341.12,,False,0,1659915689,2022-08-07,19:41:29
a76cb4,LXJ578  ,United States,1659915689.0,1659915689,-98.9548,40.4696,13723.62,False,240.49,74.74,-0.33,,14478.0,2234,False,0,1659915689,2022-08-07,19:41:29
a7cfb7,EEV4712 ,United States,1659915688.0,1659915689,-80.7814,40.6537,6027.42,False,207.43,287.76,-8.78,,6400.8,3022,False,0,1659915689,2022-08-07,19:41:29
407b55,WUK5714 ,United Kingdom,1659915673.0,1659915674,-6.7926,44.8812,10972.8,False,252.81,31.94,0.0,,11483.34,4476,False,0,1659915689,2022-08-07,19:41:29
abadc0,SWA1148 ,United States,1659915688.0,1659915689,-89.0747,36.6266,10378.44,False,250.54,269.53,4.55,,10995.66,,False,0,1659915689,2022-08-07,19:41:29
a3567a,N314JE  ,United States,1659915689.0,1659915689,-76.0702,38.6438,3916.68,False,196.94,36.18,-0.65,,4160.52,2436,False,0,1659915689,2022-08-07,19:41:29
c07e32,ACA761  ,Canada,1659915506.0,1659915524,-115.3417,38.5119,10972.8,False,226.83,256.09,0.0,,11650.98,,False,0,1659915689,2022-08-07,19:41:29
c07e33,ACA752  ,Canada,1659915688.0,1659915689,-78.6739,43.3,5684.52,False,210.37,112.43,6.5,,6004.56,6304,False,0,1659915689,2022-08-07,19:41:29
a34358,UAL525  ,United States,1659915689.0,1659915689,32.023,34.7137,12489.18,False,255.0,144.19,-0.33,,13327.38,7671,False,0,1659915689,2022-08-07,19:41:29
a2ccda,N28NM   ,United States,1659915648.0,1659915648,-93.6023,45.5482,335.28,False,28.83,344.48,-1.95,,350.52,,False,0,1659915689,2022-08-07,19:41:29
a40cd9,FFT2301 ,United States,1659915687.0,1659915689,-95.4803,33.6754,8328.66,False,237.31,246.49,-15.93,,8900.16,7145,False,0,1659915689,2022-08-07,19:41:29
a22358,RPA5752 ,United States,1659915689.0,1659915689,-81.9308,38.2756,9144.0,False,256.98,228.65,0.33,,9745.98,0565,True,0,1659915689,2022-08-07,19:41:29
abadd6,SWA120  ,United States,1659915689.0,1659915689,-95.2815,29.6824,1790.7,False,137.03,253.2,0.33,,1912.62,1326,False,0,1659915689,2022-08-07,19:41:29
ad574c,NKS3805 ,United States,1659915689.0,1659915689,-82.0311,40.5855,9144.0,False,231.23,334.01,0.33,,9753.6,6265,False,0,1659915689,2022-08-07,19:41:29
a71337,JIA5368 ,United States,1659915679.0,1659915686,-86.7831,34.6058,220.98,False,76.67,1.15,-3.9,,251.46,5637,False,0,1659915689,2022-08-07,19:41:29
c07e62,WJA1427 ,Canada,1659915688.0,1659915688,-94.4373,39.7425,11582.4,False,241.21,309.46,0.0,,12313.92,,False,0,1659915689,2022-08-07,19:41:29
a59689,N45941  ,United States,1659915689.0,1659915689,-111.1927,34.2371,2987.04,False,47.72,11.19,2.93,,3162.3,,False,0,1659915689,2022-08-07,19:41:29
a40cbb,WCC3    ,United States,1659915682.0,1659915688,-112.7302,36.9023,7924.8,False,148.82,235.71,0.0,,8465.82,1473,False,0,1659915689,2022-08-07,19:41:29
a57030,N45EJ   ,United States,1659915688.0,1659915689,-77.578,40.3627,6469.38,False,206.38,113.82,-4.88,,6873.24,2602,False,0,1659915689,2022-08-07,19:41:29
a5f982,N484X   ,United States,1659915689.0,1659915689,-88.8912,40.2269,1036.32,False,54.17,175.64,-0.98,,1074.42,,False,0,1659915689,2022-08-07,19:41:29
ad9db8,DAL2170 ,United States,1659915689.0,1659915689,-84.581,33.5357,1516.38,False,135.36,271.74,-5.2,,1638.3,5660,False,0,1659915689,2022-08-07,19:41:29
a9ea96,AAL1692 ,United States,1659915689.0,1659915689,-80.4525,38.2563,8503.92,False,236.36,23.61,-7.8,,9075.42,2210,False,0,1659915689,2022-08-07,19:41:29
a7130c,SWA1292 ,United States,1659915688.0,1659915689,-89.2138,41.1715,4137.66,False,188.41,85.3,-9.75,,4381.5,,False,0,1659915689,2022-08-07,19:41:29
8a01af,,Indonesia,1659915452.0,1659915452,104.218,-0.1006,6850.38,False,199.77,357.64,-5.53,,7307.58,,False,0,1659915689,2022-08-07,19:41:29
a5f97e,N484WW  ,United States,1659915682.0,1659915687,-87.2574,43.0557,2072.64,False,98.26,223.3,-3.9,,2148.84,,False,0,1659915689,2022-08-07,19:41:29
a64cdb,DAL27   ,United States,1659915688.0,1659915688,-170.061,55.5282,11887.2,False,242.4,268.42,0.0,,12199.62,,False,0,1659915689,2022-08-07,19:41:29
c035bf,JZA991  ,Canada,1659915689.0,1659915689,-73.8788,40.7786,,True,4.12,33.75,,,,1516,False,0,1659915689,2022-08-07,19:41:29
aae465,AAL2034 ,United States,1659915688.0,1659915689,-84.822,31.3412,10378.44,False,233.35,274.81,-2.28,,11033.76,3306,False,0,1659915689,2022-08-07,19:41:29
a2107b,FFT2059 ,United States,1659915689.0,1659915689,-97.3298,41.4692,7802.88,False,185.43,263.31,9.75,,8305.8,,False,0,1659915689,2022-08-07,19:41:29
407b8b,WUK1169 ,United Kingdom,1659915689.0,1659915689,15.1043,44.0983,10988.04,False,230.99,308.58,-0.33,,11506.2,2071,False,0,1659915689,2022-08-07,19:41:29
a5f938,UAL462  ,United States,1659915689.0,1659915689,-91.655,40.3055,10363.2,False,238.7,269.75,0.0,,11064.24,2102,False,0,1659915689,2022-08-07,19:41:29
3c4b27,DLH441  ,Germany,1659915689.0,1659915689,-83.07,39.371,10668.0,False,247.3,66.85,0.0,,11376.66,7232,False,0,1659915689,2022-08-07,19:41:29
3c4b26,DLH417  ,Germany,1659915689.0,1659915689,-77.456,38.9481,,True,6.69,180.0,,,,,False,0,1659915689,2022-08-07,19:41:29
3c4b24,DLH506  ,Germany,1659915490.0,1659915497,-9.8535,36.1796,10058.4,False,249.03,214.9,0.0,,10690.86,4676,False,0,1659915689,2022-08-07,19:41:29
3c4b28,DLH507  ,Germany,1659915689.0,1659915689,-36.7535,-8.3243,10058.4,False,259.51,29.97,0.0,,10706.1,,False,0,1659915689,2022-08-07,19:41:29
a4d946,EJA411  ,United States,1659915689.0,1659915689,-84.3565,32.6033,12496.8,False,220.76,147.27,0.0,,13197.84,1040,False,0,1659915689,2022-08-07,19:41:29
ab4af1,AAL1476 ,United States,1659915689.0,1659915689,-84.1369,40.6421,11262.36,False,234.14,109.51,5.53,,11734.8,6275,False,0,1659915689,2022-08-07,19:41:29
7c6045,TAV     ,Australia,1659915688.0,1659915688,152.0077,-27.5429,2324.1,False,79.78,54.98,-1.3,,2415.54,,False,0,1659915689,2022-08-07,19:41:29
3c4b2e,DLH510  ,Germany,1659915689.0,1659915689,-6.4227,37.0297,9448.8,False,258.12,214.2,-0.33,,10073.64,2565,False,0,1659915689,2022-08-07,19:41:29
ab0485,AAL1539 ,United States,1659915689.0,1659915689,-112.92,36.7041,9098.28,False,247.61,64.66,5.85,,9677.4,7334,False,0,1659915689,2022-08-07,19:41:29
3c4b2d,DLH403  ,Germany,1659915688.0,1659915689,-64.5399,45.6658,10675.62,False,266.78,49.61,0.0,,11292.84,,False,0,1659915689,2022-08-07,19:41:29
a9ea75,N738TJ  ,United States,1659915689.0,1659915689,-118.9522,34.0703,1097.28,False,52.22,108.97,-0.33,,1104.9,,False,0,1659915689,2022-08-07,19:41:29
a3a647,AAL2178 ,United States,1659915688.0,1659915689,-73.9047,40.8624,701.04,False,143.34,39.17,-6.18,,754.38,3650,False,0,1659915689,2022-08-07,19:41:29
a15e20,GAJ18   ,United States,1659915689.0,1659915689,-89.7011,37.6502,8237.22,False,244.21,328.79,-7.48,,8793.48,3743,False,0,1659915689,2022-08-07,19:41:29
3c4b2b,DLH455  ,Germany,1659915688.0,1659915688,-121.6132,38.3875,5440.68,False,232.17,57.12,10.08,,5737.86,3240,False,0,1659915689,2022-08-07,19:41:29
a3ecc8,FFT67   ,United States,1659915689.0,1659915689,-68.8615,18.75,5882.64,False,163.62,276.5,10.73,,6202.68,,False,0,1659915689,2022-08-07,19:41:29
a9ea43,PVO358  ,United States,1659915689.0,1659915689,-80.4301,26.9143,1478.28,False,135.35,174.77,0.0,,1569.72,,False,0,1659915689,2022-08-07,19:41:29
ad444d,JBU1498 ,United States,1659915689.0,1659915689,-97.4294,40.1832,10066.02,False,244.95,88.56,0.0,,10744.2,6567,False,0,1659915689,2022-08-07,19:41:29
a52cc8,RPA4885 ,United States,1659915689.0,1659915689,-78.1105,38.4971,9753.6,False,264.22,233.15,0.33,,10363.2,6614,False,0,1659915689,2022-08-07,19:41:29
a45031,N3770N  ,United States,1659915686.0,1659915687,-120.8494,35.3748,1409.7,False,56.45,341.4,1.3,,1440.18,,False,0,1659915689,2022-08-07,19:41:29
407b70,WUK4452 ,United Kingdom,1659915688.0,1659915689,14.9894,45.974,10355.58,False,238.7,308.52,0.33,,10828.02,7222,False,0,1659915689,2022-08-07,19:41:29
a9b4de,UAL2086 ,United States,1659915688.0,1659915689,-109.7869,32.1682,10972.8,False,252.42,283.55,0.33,,11666.22,,False,0,1659915689,2022-08-07,19:41:29
778827,SAW211  ,Syrian Arab Republic,1659915689.0,1659915689,36.724,34.2476,8572.5,False,217.2,275.85,-5.85,,,3030,False,0,1659915689,2022-08-07,19:41:29
e48c30,GLO9719 ,Brazil,1659915664.0,1659915664,-38.718,-11.3678,11582.4,False,223.08,209.88,0.0,,12275.82,,False,0,1659915689,2022-08-07,19:41:29
80044e,AXB382  ,India,1659915689.0,1659915689,52.0647,25.7568,7665.72,False,217.95,114.99,9.43,,8122.92,,False,0,1659915689,2022-08-07,19:41:29
a3fffc,DAL1377 ,United States,1659915688.0,1659915688,-84.6302,40.638,10972.8,False,238.57,312.12,-0.33,,11681.46,3173,False,0,1659915689,2022-08-07,19:41:29
a3568e,N314K   ,United States,1659915653.0,1659915684,-71.8532,41.2746,1341.12,False,76.07,263.79,-0.33,,1440.18,,False,0,1659915689,2022-08-07,19:41:29
ac1154,N877LC  ,United States,1659915689.0,1659915689,-117.1942,32.6269,4434.84,False,142.77,96.0,6.83,,4663.44,,False,0,1659915689,2022-08-07,19:41:29
4cc27f,ICE681  ,Iceland,1659915689.0,1659915689,-114.3047,52.7883,11582.4,False,222.18,212.81,0.0,,11978.64,,False,0,1659915689,2022-08-07,19:41:29
800462,AIC188  ,India,1659915688.0,1659915689,28.302,56.351,10058.4,False,275.33,101.2,0.0,,10325.1,0423,False,0,1659915689,2022-08-07,19:41:29
800463,AIC144  ,India,1659915689.0,1659915689,20.3948,48.2844,10355.58,False,253.55,123.5,2.6,,10820.4,5202,False,0,1659915689,2022-08-07,19:41:29
4cc27c,ICE670  ,Iceland,1659915689.0,1659915689,-103.0513,40.7748,8633.46,False,248.55,33.69,6.83,,9174.48,3140,False,0,1659915689,2022-08-07,19:41:29
